ID,up_votes,down_votes,age,gender,transcription
e360c4a72ed4ba6ccde814d18e9cea74a346ebe473de35752ca50c4696982a194c32bd7e77511efe376bda190828b0b5f5d8dd901c975332177a5cc3471c4369,2,0,teens,female,Ministere de l'Interieur Senegalais
e36998debde5a783e764cec7be925682de9a2f281b56e1e64195469df1a916a99f0cfe9e9e926045abfcbdca74c25a490afd6b96d089dc8f90c4c90307c20493,2,0,twenties,male,Station Shell Keur Massar
e372382bf6b201058d9b4550f0ee0f03b8885d5978b45f0d7405536c3ff1d827c7e863a132c3b85d552184f7fe877911f09a897d4ad371a3d25a4ecb7e8c790c,2,0,twenties,male,Rond Point Escoa
e378505c38006ec8ec40a605621a5136ef4edbfe7565acddfee16c7e2f177154037b3e39b5d1c54d3e9408f4996f4b2e4e55ed1b7f50ec070fd755c256825e56,2,0,twenties,female,Yoff Frigo
e37f3c5b1e0184a0cae6cdc533620e4d605c52b55543e6b13c48c89e8e96afcb27bccc6ceed0a1d5b311e6b15d07716b59ba010aea6ebcbe6c83f7d4e7c0fd7f,2,0,twenties,female,ndax mën naa jël oto bi ngir dem
e38faddf1660ee950552ab704f48c926d1601b8c07a0b35d9debd54fb328abde7f7e352d3d34439d4958f8d5ff24f8f12a54826d4abb6b623fcc3828cdf37cf4,2,0,twenties,male,ban bus mooy jaar Pont Danguou
e3aab1d982313d7585ffebde982654d3ad15103a97c26fa164c177e4f15bbfe4508426411bb033a48b87f811740357180682dcc9d005ef277ecad90b05701256,2,0,twenties,male,Restaurant Les Maristes
e3ac57f5d3ac5140a304f6011acdfa9df308da4edd1f9f3fd81769bfb00d9374d599c71ad63bd7a67aabff6c490e06220dfcdb3b10cee55a814b5d5a4333720d,2,0,,,Terrain Nation Unies
e3ada55c1d6991aeb30076ff27383049f19d5f3bb65d71ef08f2663a5e998a87b36491c6d843197cf2e91f7125a6d73094e95932278a0715b0553dcf5fb88316,2,0,,,Mairie de Keur Massar
e3b2c5d4c288ee030919c4ed687d82a24472501547afcb7460c62ed054d2e9c7d62def2225962b2c9c4c2a566bb3555dce3fbe976f0f6837ea43a9b2e6444d65,2,0,twenties,male,Mosquée Terminus
e3b492e2176fd941612a2d44acb099f51510b1dc4d280f905fc9255d1e2fab66a667677b736bcabaf6e3a97dfb53bcdb1855475e9df89eed214e1fdaed08289f,2,0,teens,female,ban oto mooy jaar Cité Port
e3b83769676aa34c3f4e10ece518f8c9fff35ba0c9f90267586dcd4b9d9a4c20fc8e02b840246776f537259dc0251718ee83931f838f48be02d9ce3082ef81bc,2,0,twenties,male,Terminus ouakam
e3bdcdef2108001e5530fe022cbe47b4d136f85fe4a4cec0191dc40d19b453a765798b5438caa3ad7fb555bf99343ef0a2c83d5cb535e69efd526841fc640be7,2,0,twenties,male,Mairie de Fass
e3d3525c424d016db9a718cdc768743dae6545a96420bb674beca9245e473bb43ec4efe05f0ac123d8b52f9d70d48f97e3c7f41f242e8334ec1e8b7084d6d7fb,2,0,twenties,male,Cimetiére de Pikine
e3e94033f3ba818e4ef4a3f5b9e91ada3815b851b7b5375af4c3861c243fde0173783945fab414fb27949c17777d1b52668d0b4b42f17f78db291d4ef98ba29d,2,0,twenties,male,Baraka
e3ead6489dd6f77cdd9ceec1abc1905c37a6a380d55d56438d61131cdb4203d0a7cf9e9537baa12f3064276e89ab4e07a34ca0aebed098e9958b2012278d3d5a,2,1,twenties,female,Dépot Dakar Dem Dikk
e3ec6a76021d0e636f038239700c635a06f2a8e557e71d4979b33c8407f647112cca1347f37b1d18357274508b0c5a1c9854dcc04c158868c9648087221a1451,2,0,twenties,male,Marchée Grand Yoff
e3f7ee05ba4c2d07dc79bb1f301f0f3ff1c1491d530d8608969f1582fcf7db867155484b3dfa983024aced85ff477345ebb59050675fe091ee832c97ea3f07dc,2,0,twenties,female,Pharmacie Ouakam
e40147a48dc825d053347e2890c30e163cd2b82e0fc18503687145c8b2c63e49ef0a04ac3602a7c205c0459d148714e24a92bf6b64c7722539c47e2912ad2705,2,0,,,Brioche Dorée Ouakam
e40adcfeacbfef84a9d7e95e3192e74d01c2f51e8a2a11f7626002a36e71201172f5581697f938c5205a8f556b5ac0e880397ad85c0871ad7f4585de44a55e1e,2,0,twenties,male,ban oto mooy jaar Thierno Ndiaye
e40e38288ea2b57504af780b5e22bb5d147d6dd378211c084eb9ddc761614585da5f41ae4566c40a170cd65797b9ac65b4dd4edb50c644e0c2316283e2605de0,2,0,twenties,male,Police Guédiawaye
e419134c30af65d18f7fac11535126e39fe90578d848bbc8e4f9d4ffa4af0017d182d14f45660e8608bc84a2327c414c126f4f39da65bbfdf136f01463de3076,2,0,twenties,female,Lycée Thierno Seydou Nourou Tall
e420603418550977b227f60644987f126e9416927bd4bbcced75e3df74036e36b669cf9b1ec1932183fd6654333c6c04eb337f6444cf2c068aa4d3b437d2f452,2,0,,,Rond Point nord foire
e4232370d2ecbd6b04596a967c0477b1e9a58ff824384a9f8d741c8fff96c65c4e9fa67fd3758e5be88a2b9668f95397fde50bab2ee3065ed0711a915758c4ac,2,0,twenties,male,Rond point Colobane
e42fd8cfadcf37cce0b3ce66d2c943b661c1355407431d766f99d5019ec9c7fa2e0c9b24d2878e1d62e21a883a672fcc034f1b2de067a75834253b5d553c5b28,2,0,twenties,male,Terminus Malika
e441c2053940ecca555c4cb01e67b669e78aa8019739af3657635bf670573a1844be5ce5856184ad2985954421e648974f69c6d0f5a0c488837e1e7b08e4c439,2,0,thirties,female,Terminus Gouy Mouride Rufisque
e44303bbbe1217aaf5a5c22bea0f62b9b6196b3705c390a2ee99c5f987e7ef930ce6569428d139a24e38dce47e8f625f17409dde19503419dd9659abcb457e7b,2,0,,,Dakar Nave
e443f41ecdfcee7fc37ad809a13ddccc8bc9ea75a2055e4d1c80e4d24dad492dbdd02b2a85674abf834cbcfcd86f9cab592e05bb3201e7fba4cf31f332b9b4c8,2,0,twenties,male,Taly Mame Diarra
e44b68ac5a5b6f277cee9824d52d16f1509916a8c0eea931f8c72ecfca7c5a4a7a4e2b6c4c0265ea5deca0a2177be826d4c2a1b96f4f200a069809093bc2c46c,2,0,twenties,male,ban oto mooy dem Saveurs d'Asie
e46050dfbd20e589e7ee1a82035d4d9ebe0006a019155352d6e1ecbecf44551197b9578d5002d4e506b6747e707a8287958e16146da76bd3dd18fa827d3e0048,2,0,twenties,male,Cité Elisabeth Diouf Mariste
e4664be9fcc85f256a82967fa9aacfbb5ed8f13fd100f1c31b5f6f76d6f2996ed79d9b3cb43f58025de763d246045b42588a886d7039d462f29d910cbdc45c7c,2,0,twenties,male,Station Oilibya Thiaroye
e469f521dfa4836d4cfdf56708e531ad130c81d43ec861075fe6e372ea0c4a4b6bd8414e8e4d54b5a27fcdd940d946927dc555d3586fae36c84dbf338984203c,2,1,twenties,male,Cité Sagef
e46a5b8c7d835df2c07dee81a4ba32b1577d0dd2f771145a5205bd45a2afb1d821ad3ffb7cd65127ed3614307d45b945b5463945876a039b9bbd701543d23a5f,2,1,twenties,female,ban oto mooy jaar Grand yoff
e46fc0323c90292cba5e11d462ea8219dd4501965d391894a795f5761119d3e078580d7fedd482bbbf6541e679ec0c56a83b78c0a42fb6381af2fd6a1c970aa4,2,1,twenties,male,Rue a grand dakar
e476d872f7e0e4a9485b633564dd1eb7ce003f8e43e836bb7f7035716be10e6b59a16715c3d25c8da9bd85a20fb228d37efac9d9b3c91ed9f918ae27a4a642a0,2,0,twenties,female,Face Contenaire
e478d0cc55f7552820c8345ba1f1ad2fa7876160919df99783560b3ace80d663f42c37b3b02b6a7d070935669de88a8b7594dd97467df095903413932f02e8d6,2,0,,,Ancien Mairie yoff
e479a9f144db2f818e305927e5d06f3049b7499da253b6721f43173f9098061ebd364aaeda7cbcb4340dc8597ad9dc9a2cf37ca86db2665509806fc6a8e5855f,2,0,twenties,female,fi laa bëgg dem
e47bbf276b6cba41ee482da6b93b84ad265a53105d541d04fec9c3a1780ddf6d40a2b847b55ccf2679223571398afb81e4eb86281d5bbb119eb7c822240f3166,2,0,twenties,female,Police de Thiaroye
e481248c0c8af1ad273dab98224f8c8748ae0551f4277fe029f0251296533e035a7d352701f1d59664adbb0eee7c7e2286767b2edf964bcdeb2208a27d607c96,2,0,twenties,male,Mbeubeuss
e487f80f1a73a5b548980158828ca10bac100c1e0bdb08a7933899ef43070715fb6178690e25361412b1b78ac19673804b1ca6093ad0d7b017028806909966a3,2,0,twenties,male,Sicap Sacré Coeur
e4a0d6496bcfca11adde44f04a43d3160ecff05ad5f169215e92e626d9e8c1fb883ddefcf4d1f96f835fee93dfb08c752c4e4ef3bcbe49db12bb86ac1a52993d,2,0,twenties,male,Pharmacie Niakoul Rap
e4a69479956a0ed8d139612783ae100c9f8cd2aa9288fd03a175c3973c57a4c9c90adca507a8917ee1968813fe09905274818efcebd95dc1fea79a8f67517c2e,2,0,twenties,male,dama bëgg dem LY-MO-DAC
e4a9d0f567c53cb65fde67102408deabb7afd0d16f11e5cf78604d178671142503b42e35dc722c1f5b59e7bfa4798940e87a35f4e7b7c477b6c6fa9eae90532b,2,0,,,bus bi fu mu jëm
e4ba8571942fa4dc0228308d6d96db8bed60f7ccc7b8a4c88686c72b7c9090446fd4261158d98c2b5eeea290a8387593c1f536683e507414f6a986fb1aea0571,2,1,,,SOBOA
e4bf6556b3b45b20b79058a9672788e05e1f874e49cd5cb3911aad87aed8b178dd47c0cb2087b5d458836468b38795f7b75ae714abfc87ae1f0153785214a097,2,0,twenties,male,Claudel
e4bfab951d0364c86c774ea67259db3cd7e4c8da98c746a614805578b80da3e86ce26ae7a1952708880c3fd62806061eb1b79d55d73f8e7aa0d186b6cb979c20,2,0,twenties,male,Poste de santé liberté
e4c5e25c87e6724279c22b97c0b13bcfb8945d991a0683dc5c70124cb2cd9c5984bd4113403658ca47bfc450e71a4e074cfed1280e0c28081419c43905dafe56,2,0,twenties,male,ban oto mooy jaar Mairie de Grand Mbao
e4d58ec97ae807b6c6f880ba6aa40327f494214a3f5df73eeca07f1de7a3a7abe2ae272561c2f3d0da80855dff443f61aa87ccfc58cfcdeff26a4edde7ac39c9,2,0,twenties,female,Allées Papa Guèye Fall
e4dbabd0e3a2b293ca2333fdd7d5e08916d2fac2ed2a99ddf14f0aac7c5a90809bd8345271e02d521b28199c2b3a3eb57127f53809c3c3faccb41bb4c890b92e,2,0,,,Centre Electrique de Mariste
e509d044399fcd40ad83912a64a034c23dd0f0a627604eda5b63fc654bffc2c90a62d0fafb53d5337a196ac0053aca234875739900b8d3c9eebf1c93b1bb6094,2,0,twenties,male,Place de l’indépendance
e50fa702d51af01ab6d1da0523c861ee0d60e26d29ac95bc4b7834db0eb160dcf677c3ad91739382edd2aa42e3cd57f9590da6b9acf70149e4095c1a986b077e,2,1,twenties,female,Dékh (Fleuve) de Mbao
e51ce4f817cedb8b9f3f21c49097ed494e1e108493cd1a51aeae514f0c81458f74e93edf77f10e37a75ed35c3cca3116c8e1b2b0475db37ed696e7220f8e067c,2,0,twenties,male,Jean de la fontaine
e51fa14d0b37a0268704246ffac3d2e4ff157107784f4f82fe7f51c6b13aa488385f65d68ee10d52d9cbcdc2dfbc640b61e9a20bd1068449a8c01ecc97e22a15,2,0,twenties,male,Mairie de Grand Mbao
e5277ed9b7fb5a72f56b5fc644241ef270dbf597d4dded193a9ac47295af8d79f560639dab51e3e806a05c2e21abed509d00fbd178b4727221ed46bcabd62538,2,0,twenties,male,Sapeur Pompier de Rufisque
e535408ce82344391225b61d341de026d3c1d06f2b7824cf257352e05d9297fc3b44fd0ece7bd5540628d3429fc40a9e3b0daaf87e4bf8bae3bfbf8806aa62cb,2,0,twenties,female,Mosquée de Ndunkou
e540a637a34c7a1bc610ceb4eb59d4517860586fda9ef0612638823ea82ef6f765423f4532ad61350f335875729ec712603c577a7ae112e339771f70a2be696a,2,0,twenties,male,Rond Point Petersen
e552f5d561b953f181b4ad616c6233a6fd15425e1f729f4a4d50b23aac424eec5f3e860f965f1ee0dcbf08507f783ad67571c57e0ff6e165091c558de863fc4e,2,0,twenties,male,Terminus Serigne Assane
e559b9e45c7570d29c2392c9d14d5531d54ff5983c86de041319a3d3e79745a96138be9e80c0afd9d9a03175a6607dae40af9e867d34da53abf3d531cbcb10af,2,0,twenties,male,Rond point Bargny
e5600f94c1950c7f76b96b13f46200cb4346e8b6ba56070d7ebb498cee36bcd2076b6958637f133a65e9e3a6fd17ac253469aa5149595de0494b0bc09d259072,2,1,thirties,female,Rond point Colobane
e5613f7163ed427d40ecec15f08731fa3965ce0c0de0281868255e7a8c598cdb124c344f8980e14c6acc1619ce5df9c305f46bc0f37e01dd5a9832e5a9f2aa24,2,0,twenties,female,dama bëgg dem Dakar Nave
e5745864ed9efe4641b3162879bd5be70fc3a3a244f7a87fe83114d2e1575b634e42c29f4a1f401545fe32f3921ab8a5f2239532cecfb82bb0aef58ea19e9b68,2,0,twenties,female,Marché Sandicat
e577fff55a3ccbecac855ac0d6c0b38e33084a234244916a675d33fb0b4625ecacc7d6f13550484c202ca3431d5cda2e32dac4e6c0758814eab2c00153ffc1c4,2,0,,,Village des Art
e57b8f7f60db4a2529a3f75ec3d8c3e066374626cda528ba18e4c433f7e681f80146be66f11ef13e4c7cafa9bad049508dd6ab2037141096572c2bbb1253f2cf,2,0,twenties,female,ban oto mooy jaar Mairie de Grand Mbao
e57f398dd9d357ae22401a2d9cb1dfcd8110d84f14cb643ca21abbf3a2fc31e6f7e7d63669222ca8cb1ad6430dc42d3b554eda1b774e7cbd100a920ee5eddde4,2,0,,,ban oto mooy jaar Rond Point Grand théâtre national de Dakar
e587f1d30c83d9c360b0528582e5801af85494a8471026e48e57f50c6814a97a69c137fae7fdff452a8549a4587fe80e764d989af003805371b10990e5abd728,2,0,twenties,male,Taly Mame Diarra
e58a2563a2e75a8b17d2d902cbefd503d6683101d7ec86ca5ad0f565f3c9ce41b67f3b5578d0d148589f72f066d47d8dc36de4dfd90b071853446f1ef5e678c1,2,0,twenties,female,Usine Ndox
e58b3dff50824f37de07cbdbb0ba60deae464dec90f3bd27c969d50b07dbfec1e0fe6764204257cf5229517aa4227f6f23c0c5e59add8f03004715e7c4ba9461,2,0,teens,female,Route du Front de Terre
e59597ff64b7846a2439955dbb84a6328de06c7ef71da7ac6a90a99ddec6593cb461092b2eb77b569ae963bd4ef381f3b474906003cbdaf3abb3261828ce94b9,2,0,twenties,male,Rue a grand dakar
e59ac0b839f4c7a2a4d1258fe1c8746b5886567bce2348840576bd9abb84c7c5516acc1b1818c317211d600444a511d639cadab0727a8cf732db9c41022af74c,2,0,twenties,male,Assemblee Nationale
e5a02900e9bcec51957a844aa8ae7e4be4a1c2a86efdc3a8b2261cdf1bbb6781616c26c4b32c2c183cd1596b0f7d6c9ada85f9df193e00c9db1b1ec4ac53be7e,2,0,twenties,male,Cité Darou Salam
e5a0300d05ac66f38fedbc286f16f466c6153d84c2f19a987d03f495c4fedb6d3d1c1ac495384a60e887c4ccec740b465e97258fe0aa44bb0ff30bcc6489c0af,2,1,,,Rond Point Sococim Nord
e5cbed00dae5c027e158d8929a83be29e10f55de41dd43a103b59149dbfd18047c1d7d56a999a04ec67c0a69c708ff8bcaeda0efc0a879c744ff81dc13ac1fbd,2,0,twenties,male,Claudel
e5dee4f20fe350199c27b8a6b49f960f9e8f048f6204c0d4e19f0dba7e0806db2cd5ecdbebe11cb2b2ddca3bd041230a1645e5ff3d1f58e26bf6c69f2efb722d,2,0,twenties,male,HLM Las Palmas
e5dfd9e19a630bed0ab470a3aa8c1bb51bc6e29d498116ce716b54fef7adfc48255fc1bf326d474bcd6c9b959cc2fff37606781db96dd9f19630fefe16f851d5,2,0,twenties,male,Allées cheikhna cheikh sidaty aîdara
e5e41e3d7d0abe98c637cf2847824b0f94bfbc226312ffe1c18fd623beeb3b806a05ee2667feedb2f6643bfebc7ca5d8305fe506599336e338c78568f52b65aa,2,0,twenties,male,Niakoul Rap
e61712e0ac7e007a632cb08a300a444c53453f4c2022517debe773c3f397763a9ee585d3ea4c9caf0aaa57d1d2f0a8812fe0a374251dafc3470a6a2db102b496,2,0,teens,male,Darou Salam Keur Massar
e620385f107f7b1ed08da798fd6ffa122af241ada41687121d5060f2d9b4c61abff9d989492bafe5370961d81d613d5284cb35592e5b6a5d8fa3c9b3780edd0f,2,0,twenties,male,Palais de Justice Guédiawaye
e620d515a07f765f1ae04c47a4efa0b4b580658921654024af2a05149b1b7deec169b1ee62edadff4540c1d3047f11a4f1098945402114604cd01912010f419a,2,0,twenties,male,BCEAO
e628eb6e19559481cc348ed927af84dc9efaecc99688bac1fe057cf8e9e0b2a592f372999f4978ecfa488cbf1a46fc48c2edfe1db26fd47f9fcca3c71074cbc1,2,0,,,ban oto mooy jaar Grand yoff
e62ce8bee336b45b04f149932b579c94fb43178facec1d0bfe6ba96951e3173395e1fd86b35e706e3f2c23a9f7eabc460454f4f7d3b7a64df7ae2267206658ba,2,0,twenties,female,Cité COMICO Yeumbeul
e630eb90b7e30d8c163bac41942447ed7f4b1389563946ff67960968f389dc24187392579cbfb5264984d3dd4f6049fc4c6e9105d4dab7d58b4a2bb877fc0654,2,0,,,Castors
e6440bfcbc67c6286aab305ce9ce5608847f79d503e3f06ef7ac004d3f96fc6f3fd0ab7b18dff6aec2bd5d6cce1e160ea4218ed6127ba9ae9ccb2da8e0d318ae,2,0,twenties,male,dama bëgg dem Ecole Hlm Rufisque
e64795b365f47ab6de20d714727504dfbd6b8fd7b8b7d85efd26ca2de41dddc24ab3780522274239e3e193deada963a5a102fba36d36da70731eef22eac3e250,2,0,twenties,male,Ecole primaire Khar Yalla
e658c130a5b9082fe9f535067f492ae076882525566539a498ecf6dc8507b8393299ca7454bfbc6bf13ec969e801b51b73168f953a119b8550903550288c8f4f,2,0,teens,male,Danguou
e659ed136d0242463c2c7e9ffee771bc7701128f9adb4eb1b582fe5363d9204c5f3c280fc6856200d384074ee31debc865e44b36ddc744e9a93c5a10c660fa87,2,1,,,Place de L'Obelisque
e66f72fe0ca6697a1c00f292fab5251edcb4157012f069c3fcf04a389d04e703f55861b204a8a19eb35719df20918606a278292fb618106f3fb125a1a73aa6cf,2,0,twenties,female,Pont de l'Emergence
e670ceedc9da602e3c94153e6a60ccd73bf594dcdaaede66d65f823ef541a145e2972ac26d856723b7fb2443faa94716847169d170d8ee9c822d8235f1c2ccc9,2,0,,,Terrain Mbedou Fass
e67406d52f4624cc2a624090099d7d6d1728ebcc5a260bd472bf0363b8b5fcb6c874c75e83d7f4a66c4ffbc7341b57ae1b936bcf9290453e14609ac241095f73,2,1,twenties,male,Centre Electrique de Kounoune
e681004cfcf71d0e9a1d1ac5feb3b786556e1d8ea7409568471755f34e0d139e6a181953353425a9c93037aaeccebdca146fed875403810abef2a3226878f3d3,2,0,twenties,male,dama bëgg dem Dakar Nave
e683782258f8760767860880cf4cda0f4b44b9cb48356dee48171960e30f00b692a31bd71765ee6bb2550df01b28f0ad9be1f00597683ead8e617930c262bdd7,2,0,twenties,male,Marché Gueule Tapé
e68502a421eb50b383656128d04923ce2acf9f70e581321b9343cc948a2b728f2929310686165f0f22e09731cf09bff2f58c56f535da3f1d619e1dbc6932cd51,2,0,,,ban oto mooy jaar Cyrnos
e685af6e329e8dbc3875252611004836eb11a2f794d852385d5e4b15afeb8584487166969f8b2825963307282dc0b3ca1a5231f3f66dad45e6a75cff4a7f39f9,2,0,twenties,male,Centre Sportiff de la BCEAO
e6974a8bfc8624047efbe225a09e11eb443390f2be3bac124f5ebbfe4472e31170ecd7d6124a1e226c6766a2c0b183e0e061aa67a9780695c9d74c326765614b,2,0,twenties,female,CEM Joseph Felix Corréa
e69f2d4cb8a896f8d290bda08e0eb3360b03221d6313fe7c9ad2ca372235f113000a736f71ca0a701bee43766a47d4604e01768e4c6152815fd05728737d80c8,2,0,,,SDE Rufisque
e6a1dae01e8f56594016afcc65e755ef4832aff930a3d6649187afef68fade386853070cae9b9371c2314c3de0c82de31c6d3b436d7c8cb67cabb5578a084532,2,0,,,Marché Central de Rufisque
e6ade6b9b6adcca7ca912af34af0507842bb5582b9a44c8138696e55e15ae9a487e2faa4c54a089cdddd4ea8372d6ba9d8b719675efae1e1125793f4cfe4b34b,2,0,thirties,female,Rue Universitaire
e6c35ca1e8851ab88171c66f0210f6fdc08b9acbeb5ddbd813ebc298c3021a763751fe41e239859d763698438c39b08af68e8145cdaa0a80e82d8da22f9f63b4,2,0,twenties,male,Sonatel des HLM
e6d02b25ff8f25d4cfcd27a1b35b0bb564c4d5fdff8f1853f83828fd962bb3a2e8cdc839c3c8adcda29f020ee8c04bdcc9b18990ac5ac9e966356f9d5682cf89,2,0,twenties,male,Usine Ndox
e6d138a7cdad03c55a771895fc63353eb22d96e6f8e827c48e5021c4eee7ea08b9499301c5b54a7bd7c3066e8fd4c105059c7e0a609c9433316accb6f1373f2b,2,0,,,Hôpital CTO
e6d9a9fca22fc58b708d141078b585f53d4790a4c89e163568f80951b85b89ea104c26cd14110e38272112ef694e0b44d0a7d423983be58b6ca260699bcbe4dd,2,0,twenties,male,Grand Yoff
e6e760996bdadee43e41b17d70b5b0afba68f8c3e91ce8fd33a7cddfaf3f52ce76ea66e3cc1eece5002e809aec2b56fe5b35d9353a9b4fd6a4a67fbda350a1bc,2,0,thirties,female,Stade demba Diop
e6e8fedbfa6483dc8c7d7a5091155fdab0d19068adb1461a086fed20818a0466b82537160d6df0aeca4a2e27a9393cb1924c362dc9c2cbf82df419b6f3e6489e,2,0,twenties,male,Mosquée de Ndunkou
e7122b7f4a415cb6270a3ca318fcd65cfb226fcfb150ac09132fcc76608344b68ee64ab493a057bb79ce867440b8822db5e71c23b3b93db07d329005c0d254cf,2,0,twenties,male,Dior
e723715f0314f6235b9b7c97c75f5dac730d9cd1d8a4744b45c88e5ae4928a5e77587d9d713e2dbd37dba7d6342e0455e90b8de4f095c570ca9bc35d7c9c30c3,2,0,twenties,female,Pikine
e727975cb5af430972f95fc241ac096e06422dd1ca58b7e11a2eb1ff0d55fa5ee8b9d7e5863a0be6634a17a1f349cd8240a856128c9c9ee84c28bdf56c6f1456,2,0,,,Avenue des FAR
e727ad9ad775620f1411796136fb7f0c478c522f099c8a2eff20c39e190ad58db1c22f9164e4e7ec7d8936f6a8ace47fb68c01f9c3447347d12172965665fc93,2,0,twenties,male,Ministere de l'Interieur Senegalais
e72eb01a4cb659616e63ad4963c196a7b35879e660940ec0dbee36fff73d8e7da2d1cdef9cfb25ac2b0d32343e9fbe8b0cc10269df1810fdfde315c664e85f7c,2,0,,,Jean de la fontaine
e7484cc212c8043e980f6e769afaed2708b60dd38494e0ca116ad227d29ef8ab1ab18fbf57e660bb085f0948829b6269e23b86cbde01c1ca9fd29f139484ced2,2,0,thirties,female,D'Akor Mariste
e75686a4bf6991f5dfb55c0c6bf7fb477e6d6254c41d6b236fc45c8f5e322e4ce81e51b0f0678c75e3f04ebd6da3f53a5b41fa315a7f4f3a1aa7c6086d18b874,2,0,twenties,male,Mosquée Terminus
e761120359732c1c51045121c0597c759fa37fff7369c7b5cc4a639e78023238f7dd6b107daf281d3cc7b156c734e637b0792c30c81f10a6f74c66163d2e68b4,2,0,,,Embarcadére Dakar Gorée
e76c07424b17da717ea42c4d8b8c104a1c83f134f657f441cb43866ee1b0de5a5f1a4611a3b61e4faea341c8344a7dbf775ce2ced01492d023b73fdb080bc4d0,2,0,twenties,female,Station Castors
e771658bf93ac5bed66500c6447b093baf3f73bbffe247beb18c0800690e28830c0b31b17bdba2d232848e04b3c37c79b526ffbe803c2469a45e707b333f10c6,2,0,twenties,male,dama bëgg dem Cité Mame Sira
e77200e69bb84fd5c1768b41c84ef7edfe866878eceb7e2febb08b7d66632fca5069f1ffd3ca1df02d87e72db9d88a6a298cf85969b0e6c4a94a3f9582e110d3,2,0,twenties,male,Avenue peytavin
e77b03ad3c62bd0cd841202221788aeef743fe864f4e411db939aea0648f22a39106ab240e0327d3fa4403d4dadfc86af8da1996523c212c4e367e20b4af6f8f,2,0,,,Marché bou Béss
e77f0b6eaa56236e06e865776fbdc720f8e00694abc411880096046ef8c3172ee6e770b6fab06ca6a27cae26077bd8d7d1a319ea4dfd04e99f1b15d29cf409df,2,1,twenties,male,Terrain Seffa Pikine
e7869a13f12861c3015262fb00f1836df3b2be7c89b69df4c7c24ed96c0fbdd2d65a8ca10a9d98707a9fba13afdd8a1279d80593a5b548331aa49b08d13c5d86,2,0,twenties,male,Terminus Sahm
e78beef9b9ab679272ed524d31ccd820bc078797cc665dc782868db7fb25b8a64213be726e81176afa5b2e7b99cfe2248857ea6bad0f4399ff984acbedb925ae,2,0,twenties,male,Tournalou Boune
e78ef75b10bf20c88692c552e054259b86cbef99072690d98b6a9c154826152ce043ed66d39daa7002b47355600de76fef4bfc5c2e4aad2a0e36f77fac14f68b,2,0,twenties,female,Ancien Mairie yoff
e791b0856d2cb6bd9e0892d99d0f8ecfa9b34f998020f812ea9e1ffa646b72a9a6d11f323b707cee59e66a0c74ee0f217cc9af8c7b16aee8bfdee9bb08750fb6,2,0,twenties,female,Kaki Coeur
e792df534c935a83cc11b87406086c1bb15cec8bf62af83937aa14bf68f4ac4d7156ecbc2e3462ab6e5817c5101229e2cad202437deb64c7fd82ce18becd1167,2,0,twenties,male,KAKATAR
e7994cd11fceb5053b9124177cda4207fdb66f6ad58568e3b89acd71df301c1dfc047cf28956eb49ecf7a20e25134c7d440ddcf6567e3552425a05af3477daf4,2,0,twenties,male,Cité Alioune Sow
e7a19d1a0ac39a9c911a50ade888806d07a85798f984bdc58ff256e112a6a957eee0d14a3b251e3b8746749dad3b633964c39d370949db5b8298f1d41508c663,2,0,twenties,male,ban oto mooy dem Echangeur Fann
e7a63654c9692b5c40c4aa18a8b6561989300a1a10a475618835cff278de8089f420260d07bd71df7531d513ab785961bd73cd7b99b3556a0c7d65b1e5bcf297,2,1,twenties,male,Stade Amadou Barry
e7a70e05821ef078342d7376e52645e8a5783e89b7b2ccb6da713a1a3897c097b3f612929499a2c249c63065b86a8f00b09fc68a0a7a016db04ee1514ba63b8d,2,0,fourties,male,Aeroport
e7a99f84ee03fbf4b931aadb8b527bfd63cf47b1047cd7a117a5fa5926ac3b80c43c5d35e79bb07d7432df06084ac6c87c2f7d6d3d251a558965957b33efeaee,2,0,,,Assemblee Nationale
e7b4ce4e7870a4eda335b7bbd7b0cc0c2c84339bfd5356b86df12d2e03b53c544d0e645850cd85c80dffad553d3cb46db25d691c97c13ed4d857877ec6bcb503,2,0,thirties,female,Marché Niague
e7b5558109f4d8b3206c68c6bffe13361a1719a373018abe97684295c27e6e185baeb943436a5bf417eb59bcc1c3536b6da03d3fc8e930c106409b73aca1f7e2,2,0,,,Brioche Dorée Ouakam
e7cbc60557210cad82df916ea955ee9c0b8e24bcf3e8a195f3c36c3606cc7222733026402da25790e65d100a39f2c34277a6c902301b356071b157fa39bbcd52,2,0,twenties,male,Garage Thiakhane
e7e18ace6b521e0b8325e98206eed3193f06b2fb3aec5d672f624987c7bc7bce202e7577e1cb8c037edc84c2cb93b7231eefcb0869a4648b0b44fa197fcbadd6,2,0,twenties,male,Terrain Basket Nord foire
e7ecbe5e2c67ae854de0628adb34b4e3318ffdf5cad74e66c6a71f54a279b2eac8c198a0f9b21440b44b5f9b1767ffee485a76d9b051eb3c036deb1a81dfc27e,2,0,twenties,male,Carrapide Fass Mbao
e7f068ed5b4c0586706b968cd47908fd9278fb45040bc9be091e1301620910b05b1c7491906961b821e0e30fcf2344cfbb198700afc18b9d8726c0f9fb3aa571,2,0,,,Stade Nganladou Diouf de Rufisque
